Age,Occupation,Annual_Income,Credit_Score
18,5,52210.26,60
18,5,52210.26,60
48,14,32228.67,60
48,14,32228.67,60
48,14,32228.67,60
48,14,32228.67,60
48,14,32228.67,60
48,14,32228.67,60
48,14,32228.67,1
48,14,32228.67,1
43,12,108312.64,0
43,12,108312.64,0
43,12,108312.64,60
43,12,108312.64,0
43,12,108312.64,0
43,12,108312.64,0
43,12,108312.64,0
43,12,108312.64,0
21,1,77703.16,60
21,1,77703.16,60
21,1,77703.16,60
21,1,77703.16,0
21,1,77703.16,0
21,1,77703.16,0
21,1,77703.16,60
21,1,77703.16,60
24,12,9676.155,0
24,12,9676.155,0
24,12,9676.155,0
24,12,9676.155,0
24,12,9676.155,0
24,12,9676.155,0
24,12,9676.155,60
24,12,9676.155,0
35,6,64964.1,60
35,6,64964.1,60
35,6,64964.1,60
35,6,64964.1,60
35,6,64964.1,60
35,6,64964.1,60
35,6,64964.1,0
35,6,64964.1,0
14,7,20082.58,60
14,7,20082.58,0
14,7,20082.58,0
14,7,20082.58,60
14,7,20082.58,60
15,7,20082.58,60
15,7,20082.58,60
15,7,20082.58,60
29,6,15706.805,1
29,6,15706.805,60
29,6,15706.805,1
29,6,15706.805,1
29,6,15706.805,1
29,6,15706.805,1
29,6,15706.805,1
29,6,15706.805,60
43,13,60036.75,60
43,13,60036.75,60
43,13,60036.75,60
43,13,60036.75,60
43,13,60036.75,60
44,13,60036.75,60
44,13,60036.75,60
44,13,60036.75,60
54,3,43983.52,1
55,3,43983.52,1
55,3,43983.52,1
55,3,43983.52,1
55,3,43983.52,1
55,3,43983.52,1
55,3,43983.52,1
55,3,43983.52,1
32,1,57309.78,0
32,1,57309.78,0
32,1,57309.78,0
32,1,57309.78,0
32,1,57309.78,0
32,1,57309.78,0
32,1,57309.78,60
32,1,57309.78,60
35,15,33917.38,0
35,15,33917.38,60
35,15,33917.38,60
35,15,33917.38,0
35,15,33917.38,0
35,15,33917.38,0
35,15,33917.38,60
35,15,33917.38,0
31,5,121179.4,0
31,5,121179.4,0
31,5,121179.4,0
31,5,121179.4,0
32,5,121179.4,0
32,5,121179.4,0
32,5,121179.4,60
32,5,121179.4,0
40,7,34676,60
40,7,34676,60
40,7,34676,60
40,7,34676,60
40,7,34676,60
40,7,34676,60
40,7,34676,60
41,7,34676,60
39,6,8578.89,0
38,6,8578.89,0
38,6,8578.89,0
39,6,8578.89,60
39,6,8578.89,60
39,6,8578.89,0
39,6,8578.89,0
39,6,8578.89,0
22,1,20434.15,60
22,1,20434.15,60
23,1,20434.15,60
23,1,20434.15,60
23,1,20434.15,60
23,1,20434.15,60
23,1,20434.15,60
23,1,20434.15,60
38,15,56400.18,0
38,15,56400.18,0
38,15,56400.18,0
39,15,56400.18,0
39,15,56400.18,0
39,15,56400.18,0
39,15,56400.18,60
39,15,56400.18,60
49,7,22354.3,60
49,7,22354.3,1
49,7,22354.3,60
49,7,22354.3,1
49,7,22354.3,1
49,7,22354.3,1
49,7,22354.3,60
49,7,22354.3,60
33,10,35497.94,0
33,10,35497.94,0
33,10,35497.94,0
34,10,35497.94,0
34,10,35497.94,0
34,10,35497.94,0
34,10,35497.94,0
34,10,35497.94,0
46,9,19277.13,1
46,9,19277.13,1
47,9,19277.13,60
47,9,19277.13,1
47,9,19277.13,1
47,9,19277.13,1
47,9,19277.13,60
47,9,19277.13,1
21,7,19796.08,0
21,7,19796.08,60
21,7,19796.08,0
21,7,19796.08,0
21,7,19796.08,0
21,7,19796.08,0
21,7,19796.08,0
21,7,19796.08,0
31,10,108134.07,60
32,10,108134.07,60
32,10,108134.07,60
32,10,108134.07,60
32,10,108134.07,60
32,10,108134.07,60
32,10,108134.07,60
32,10,108134.07,60
20,14,103228.74,60
21,14,103228.74,60
21,14,103228.74,60
21,14,103228.74,60
21,14,103228.74,60
21,14,103228.74,60
21,14,103228.74,60
21,14,103228.74,60
33,12,144968.36,60
33,12,144968.36,60
33,12,144968.36,60
33,12,144968.36,60
33,12,144968.36,60
33,12,144968.36,60
33,12,144968.36,60
34,12,144968.36,60
1,10,43691.64,60
1,10,43691.64,60
1,10,43691.64,60
1,10,43691.64,1
1,10,43691.64,60
1,10,43691.64,1
1,10,43691.64,1
1,10,43691.64,1
20,13,28102.36,60
20,13,28102.36,60
21,13,28102.36,0
21,13,28102.36,60
21,13,28102.36,60
21,13,28102.36,60
21,13,28102.36,60
21,13,28102.36,60
15,6,18781.73,0
15,6,18781.73,0
16,6,18781.73,0
16,6,18781.73,60
16,6,18781.73,0
16,6,18781.73,0
16,6,18781.73,0
16,6,18781.73,0
49,3,143665.12,60
49,3,143665.12,0
49,3,143665.12,0
49,3,143665.12,0
49,3,143665.12,0
49,3,143665.12,0
49,3,143665.12,0
49,3,143665.12,0
47,9,34336.3,60
47,9,34336.3,60
48,9,34336.3,60
48,9,34336.3,1
48,9,34336.3,60
48,9,34336.3,1
48,9,34336.3,1
48,9,34336.3,1
55,10,65586.32,1
55,10,65586.32,1
56,10,65586.32,1
56,10,65586.32,1
56,10,65586.32,1
56,10,65586.32,1
56,10,65586.32,1
56,10,65586.32,1
26,4,61922.67,0
26,4,61922.67,0
27,4,61922.67,0
27,4,61922.67,0
27,4,61922.67,0
27,4,61922.67,0
27,4,61922.67,0
27,4,61922.67,0
40,2,14468.225,1
40,2,14468.225,1
41,2,14468.225,1
41,2,14468.225,60
41,2,14468.225,1
41,2,14468.225,1
41,2,14468.225,1
41,2,14468.225,1
31,1,41640.54,60
32,1,41640.54,60
32,1,41640.54,60
32,1,41640.54,1
32,1,41640.54,60
32,1,41640.54,1
32,1,41640.54,1
32,1,41640.54,1
26,3,73106.92,1
26,3,73106.92,1
26,3,73106.92,1
26,3,73106.92,1
26,3,73106.92,1
26,3,73106.92,60
26,3,73106.92,1
26,3,73106.92,1
1,6,13395.25,1
1,6,13395.25,1
1,6,13395.25,1
1,6,13395.25,1
51,6,13395.25,60
51,6,13395.25,1
51,6,13395.25,1
51,6,13395.25,1
26,1,44272,0
26,1,44272,60
26,1,44272,0
26,1,44272,0
26,1,44272,0
27,1,44272,0
27,1,44272,60
27,1,44272,60
23,7,58558.3,60
23,7,58558.3,1
23,7,58558.3,1
23,7,58558.3,60
23,7,58558.3,1
23,7,58558.3,60
23,7,58558.3,1
23,7,58558.3,1
54,6,11014.2,1
54,6,11014.2,1
54,6,11014.2,1
54,6,11014.2,1
54,6,11014.2,60
54,6,11014.2,1
54,6,11014.2,1
54,6,11014.2,1
18,4,15993.33,0
18,4,15993.33,0
18,4,15993.33,0
18,4,15993.33,0
18,4,15993.33,0
18,4,15993.33,0
18,4,15993.33,0
18,4,15993.33,0
24,11,43615.2,60
23,11,43615.2,60
23,11,43615.2,60
24,11,43615.2,60
24,11,43615.2,60
24,11,43615.2,60
24,11,43615.2,0
24,11,43615.2,0
26,7,76330.68,60
26,7,76330.68,60
26,7,76330.68,60
26,7,76330.68,60
26,7,76330.68,60
26,7,76330.68,60
26,7,76330.68,60
26,7,76330.68,60
18,9,34848.04,0
18,9,34848.04,60
18,9,34848.04,60
18,9,34848.04,0
18,9,34848.04,0
18,9,34848.04,0
19,9,34848.04,0
19,9,34848.04,0
38,13,15724.73,0
38,13,15724.73,0
38,13,15724.73,60
38,13,15724.73,0
38,13,15724.73,0
38,13,15724.73,0
38,13,15724.73,0
39,13,15724.73,0
20,13,128427.2,60
20,13,128427.2,60
20,13,128427.2,60
20,13,128427.2,60
20,13,128427.2,60
20,13,128427.2,60
21,13,128427.2,60
21,13,128427.2,60
41,15,42755.64,0
41,15,42755.64,60
41,15,42755.64,0
41,15,42755.64,60
42,15,42755.64,0
42,15,42755.64,0
42,15,42755.64,60
42,15,42755.64,60
36,4,16685.02,0
37,4,16685.02,60
37,4,16685.02,0
37,4,16685.02,0
37,4,16685.02,0
37,4,16685.02,60
37,4,16685.02,0
37,4,16685.02,0
22,13,22157.27,60
22,13,22157.27,60
22,13,22157.27,60
22,13,22157.27,60
23,13,22157.27,60
22,13,22157.27,60
23,13,22157.27,60
23,13,22157.27,60
34,9,31155.48,60
34,9,31155.48,0
34,9,31155.48,0
34,9,31155.48,0
34,9,31155.48,0
34,9,31155.48,0
34,9,31155.48,60
34,9,31155.48,0
51,12,66816.26,60
51,12,66816.26,60
51,12,66816.26,60
52,12,66816.26,60
52,12,66816.26,60
52,12,66816.26,60
52,12,66816.26,60
52,12,66816.26,60
20,2,109364.08,60
20,2,109364.08,60
20,2,109364.08,60
20,2,109364.08,1
21,2,109364.08,1
21,2,109364.08,1
21,2,109364.08,1
21,2,109364.08,1
36,8,58963.04,1
36,8,58963.04,1
37,8,58963.04,1
37,8,58963.04,60
37,8,58963.04,1
37,8,58963.04,1
37,8,58963.04,1
37,8,58963.04,1
33,11,55448.74,60
33,11,55448.74,60
33,11,55448.74,60
33,11,55448.74,60
33,11,55448.74,60
33,11,55448.74,60
33,11,55448.74,60
33,11,55448.74,60
42,8,135851.24,60
42,8,135851.24,60
42,8,135851.24,60
42,8,135851.24,60
42,8,135851.24,60
42,8,135851.24,60
42,8,135851.24,60
42,8,135851.24,1
43,13,37655.98,0
43,13,37655.98,0
43,13,37655.98,0
43,13,37655.98,60
44,13,37655.98,0
44,13,37655.98,0
44,13,37655.98,0
44,13,37655.98,0
35,5,11911.285,1
35,5,11911.285,1
35,5,11911.285,1
35,5,11911.285,1
35,5,11911.285,1
35,5,11911.285,1
35,5,11911.285,1
35,5,11911.285,1
29,8,5981.24,60
30,8,5981.24,60
30,8,5981.24,60
30,8,5981.24,60
30,8,5981.24,60
30,8,5981.24,60
30,8,5981.24,60
30,8,5981.24,60
42,2,12948.695,60
42,2,12948.695,60
42,2,12948.695,60
42,2,12948.695,60
42,2,12948.695,60
42,2,12948.695,60
42,2,12948.695,60
42,2,12948.695,60
23,1,15160.61,0
23,1,15160.61,0
23,1,15160.61,0
23,1,15160.61,0
23,1,15160.61,0
23,1,15160.61,0
23,1,15160.61,60
23,1,15160.61,0
27,5,83800.56,60
27,5,83800.56,60
27,5,83800.56,60
28,5,83800.56,60
28,5,83800.56,60
28,5,83800.56,60
28,5,83800.56,0
28,5,83800.56,0
16,1,29487.25,60
16,1,29487.25,60
16,1,29487.25,60
16,1,29487.25,60
17,1,29487.25,60
17,1,29487.25,60
17,1,29487.25,0
17,1,29487.25,0
42,9,119643.12,60
42,9,119643.12,1
42,9,119643.12,1
42,9,119643.12,1
42,9,119643.12,60
42,9,119643.12,1
42,9,119643.12,1
42,9,119643.12,60
36,7,36722.53,60
37,7,36722.53,60
37,7,36722.53,60
37,7,36722.53,60
37,7,36722.53,60
37,7,36722.53,60
37,7,36722.53,60
37,7,36722.53,60
30,6,62231.34,60
30,6,62231.34,60
30,6,62231.34,60
30,6,62231.34,60
30,6,62231.34,60
30,6,62231.34,60
30,6,62231.34,60
30,6,62231.34,60
34,13,116611.8,60
34,13,116611.8,60
34,13,116611.8,60
34,13,116611.8,60
34,13,116611.8,60
34,13,116611.8,60
35,13,116611.8,60
35,13,116611.8,60
21,8,14363.25,0
21,8,14363.25,0
21,8,14363.25,0
21,8,14363.25,0
21,8,14363.25,0
21,8,14363.25,0
21,8,14363.25,0
21,8,14363.25,0
19,4,10814.92,60
19,4,10814.92,60
19,4,10814.92,60
19,4,10814.92,60
19,4,10814.92,60
19,4,10814.92,60
20,4,10814.92,0
20,4,10814.92,0
15,10,7087.38,60
15,10,7087.38,60
15,10,7087.38,60
15,10,7087.38,60
15,10,7087.38,60
15,10,7087.38,60
15,10,7087.38,60
16,10,7087.38,60
18,9,10203.99,0
18,9,10203.99,0
18,9,10203.99,0
18,9,10203.99,60
18,9,10203.99,0
18,9,10203.99,0
18,9,10203.99,0
18,9,10203.99,0
21,8,36787.58,0
21,8,36787.58,60
21,8,36787.58,0
21,8,36787.58,60
21,8,36787.58,0
21,8,36787.58,0
21,8,36787.58,60
21,8,36787.58,0
41,10,20320.175,1
42,10,20320.175,1
41,10,20320.175,1
41,10,20320.175,1
41,10,20320.175,1
41,10,20320.175,1
42,10,20320.175,60
42,10,20320.175,60
26,3,122543.56,60
26,3,122543.56,60
26,3,122543.56,60
26,3,122543.56,60
26,3,122543.56,60
26,3,122543.56,60
26,3,122543.56,60
26,3,122543.56,60
55,10,31641.93,60
55,10,31641.93,60
55,10,31641.93,60
55,10,31641.93,60
55,10,31641.93,60
55,10,31641.93,60
55,10,31641.93,0
55,10,31641.93,0
17,13,14538.09,0
17,13,14538.09,0
17,13,14538.09,0
17,13,14538.09,0
17,13,14538.09,0
17,13,14538.09,0
17,13,14538.09,0
17,13,14538.09,0
54,14,132848.88,1
54,14,132848.88,1
54,14,132848.88,1
54,14,132848.88,1
54,14,132848.88,1
54,14,132848.88,1
54,14,132848.88,60
55,14,132848.88,1
42,14,45706.47,60
42,14,45706.47,60
42,14,45706.47,60
42,14,45706.47,60
42,14,45706.47,60
42,14,45706.47,60
42,14,45706.47,60
42,14,45706.47,60
25,1,10882.8,60
25,1,10882.8,1
25,1,10882.8,1
26,1,10882.8,1
26,1,10882.8,60
26,1,10882.8,1
26,1,10882.8,1
26,1,10882.8,1
52,6,43354.77,60
52,6,43354.77,1
53,6,43354.77,1
53,6,43354.77,1
53,6,43354.77,60
53,6,43354.77,1
53,6,43354.77,1
53,6,43354.77,1
32,4,34709.28,1
32,4,34709.28,1
32,4,34709.28,1
32,4,34709.28,60
32,4,34709.28,1
32,4,34709.28,1
32,4,34709.28,1
32,4,34709.28,1
46,9,30424.17,60
46,9,30424.17,60
47,9,30424.17,60
47,9,30424.17,60
47,9,30424.17,60
47,9,30424.17,60
47,9,30424.17,60
47,9,30424.17,60
32,2,1650.27,0
32,2,1650.27,0
32,2,1650.27,60
32,2,1650.27,0
32,2,1650.27,0
32,2,1650.27,0
32,2,1650.27,60
33,2,1650.27,0
28,13,35176.5,60
28,13,35176.5,60
28,13,35176.5,60
28,13,35176.5,60
28,13,35176.5,60
28,13,35176.5,60
28,13,35176.5,60
28,13,35176.5,60
30,1,20091.86,0
30,1,20091.86,0
30,1,20091.86,0
30,1,20091.86,0
30,1,20091.86,0
30,1,20091.86,0
30,1,20091.86,60
30,1,20091.86,60
22,1,89870.98,60
22,1,89870.98,60
22,1,89870.98,60
22,1,89870.98,60
23,1,89870.98,60
23,1,89870.98,60
23,1,89870.98,60
23,1,89870.98,60
1,15,64969.05,60
1,15,64969.05,60
51,15,64969.05,60
51,15,64969.05,60
51,15,64969.05,60
51,15,64969.05,60
51,15,64969.05,0
51,15,64969.05,0
15,1,9700.81,0
15,1,9700.81,0
15,1,9700.81,0
15,1,9700.81,0
15,1,9700.81,0
15,1,9700.81,0
16,1,9700.81,0
16,1,9700.81,60
22,3,45947.1,0
22,3,45947.1,60
22,3,45947.1,0
22,3,45947.1,60
23,3,45947.1,0
23,3,45947.1,0
23,3,45947.1,60
23,3,45947.1,60
44,12,1531.03,0
44,12,1531.03,0
44,12,1531.03,0
44,12,1531.03,0
45,12,1531.03,0
45,12,1531.03,60
45,12,1531.03,60
45,12,1531.03,0
35,6,54525.94,60
35,6,54525.94,60
35,6,54525.94,60
35,6,54525.94,60
35,6,54525.94,60
35,6,54525.94,60
35,6,54525.94,60
35,6,54525.94,60
52,8,6610.34,60
52,8,6610.34,1
52,8,6610.34,1
52,8,6610.34,60
52,8,6610.34,1
52,8,6610.34,1
52,8,6610.34,1
52,8,6610.34,60
19,12,19826.67,0
19,12,19826.67,0
19,12,19826.67,0
19,12,19826.67,60
19,12,19826.67,60
19,12,19826.67,60
19,12,19826.67,60
20,12,19826.67,60
55,3,11249.15,1
55,3,11249.15,1
55,3,11249.15,1
55,3,11249.15,1
55,3,11249.15,1
55,3,11249.15,1
55,3,11249.15,1
55,3,11249.15,1
20,11,45285.96,60
20,11,45285.96,60
20,11,45285.96,60
20,11,45285.96,60
20,11,45285.96,60
20,11,45285.96,60
20,11,45285.96,60
20,11,45285.96,60
16,5,57877.95,0
16,5,57877.95,0
16,5,57877.95,0
16,5,57877.95,0
16,5,57877.95,60
16,5,57877.95,0
16,5,57877.95,0
16,5,57877.95,0
27,13,96780.03,0
27,13,96780.03,60
27,13,96780.03,0
27,13,96780.03,0
27,13,96780.03,0
28,13,96780.03,0
28,13,96780.03,0
28,13,96780.03,0
41,14,17408.23,0
41,14,17408.23,0
41,14,17408.23,0
41,14,17408.23,0
41,14,17408.23,0
42,14,17408.23,0
42,14,17408.23,0
42,14,17408.23,0
23,3,7160.835,0
23,3,7160.835,0
23,3,7160.835,0
23,3,7160.835,0
23,3,7160.835,0
23,3,7160.835,0
23,3,7160.835,0
24,3,7160.835,0
29,3,75654.81,60
29,3,75654.81,60
29,3,75654.81,60
29,3,75654.81,60
29,3,75654.81,60
29,3,75654.81,60
30,3,75654.81,60
30,3,75654.81,60
32,3,58739.82,60
32,3,58739.82,0
32,3,58739.82,0
32,3,58739.82,60
32,3,58739.82,60
32,3,58739.82,60
32,3,58739.82,60
32,3,58739.82,60
18,11,20804.77,60
18,11,20804.77,60
18,11,20804.77,60
18,11,20804.77,60
18,11,20804.77,60
18,11,20804.77,60
18,11,20804.77,0
19,11,20804.77,0
41,1,52847.32,60
41,1,52847.32,60
41,1,52847.32,60
41,1,52847.32,60
41,1,52847.32,60
42,1,52847.32,60
42,1,52847.32,60
42,1,52847.32,60
29,11,49354.08,0
29,11,49354.08,0
29,11,49354.08,0
29,11,49354.08,60
29,11,49354.08,0
29,11,49354.08,0
29,11,49354.08,0
29,11,49354.08,0
27,9,30884.06,0
27,9,30884.06,0
28,9,30884.06,0
28,9,30884.06,0
28,9,30884.06,0
28,9,30884.06,0
28,9,30884.06,0
28,9,30884.06,0
36,15,20057.71,0
36,15,20057.71,0
36,15,20057.71,0
36,15,20057.71,60
36,15,20057.71,0
36,15,20057.71,0
36,15,20057.71,60
36,15,20057.71,0
31,14,30662.18,0
31,14,30662.18,0
32,14,30662.18,0
31,14,30662.18,60
31,14,30662.18,60
31,14,30662.18,60
32,14,30662.18,60
32,14,30662.18,60
31,15,13566.77,1
31,15,13566.77,1
31,15,13566.77,1
31,15,13566.77,1
31,15,13566.77,1
31,15,13566.77,1
31,15,13566.77,1
31,15,13566.77,1
37,7,14860.185,60
37,7,14860.185,60
37,7,14860.185,60
37,7,14860.185,60
38,7,14860.185,60
38,7,14860.185,60
38,7,14860.185,60
38,7,14860.185,60
23,9,121029.6,0
23,9,121029.6,0
23,9,121029.6,0
23,9,121029.6,60
23,9,121029.6,0
23,9,121029.6,60
23,9,121029.6,0
23,9,121029.6,0
41,12,39649.74,0
41,12,39649.74,0
41,12,39649.74,60
41,12,39649.74,60
41,12,39649.74,60
42,12,39649.74,60
42,12,39649.74,60
42,12,39649.74,60
19,5,126744.39,60
19,5,126744.39,1
19,5,126744.39,1
19,5,126744.39,60
19,5,126744.39,60
19,5,126744.39,60
19,5,126744.39,60
19,5,126744.39,60
35,6,22744.15,60
35,6,22744.15,60
35,6,22744.15,60
35,6,22744.15,60
36,6,22744.15,60
36,6,22744.15,60
36,6,22744.15,60
36,6,22744.15,60
28,2,43832.92,60
28,2,43832.92,60
28,2,43832.92,60
28,2,43832.92,60
28,2,43832.92,60
28,2,43832.92,60
28,2,43832.92,1
28,2,43832.92,1
28,12,28754.13,60
28,12,28754.13,60
28,12,28754.13,60
28,12,28754.13,0
28,12,28754.13,0
28,12,28754.13,0
28,12,28754.13,0
28,12,28754.13,0
32,11,12213.12,0
32,11,12213.12,0
32,11,12213.12,60
32,11,12213.12,0
32,11,12213.12,0
32,11,12213.12,0
32,11,12213.12,0
32,11,12213.12,0
15,11,14447.52,60
15,11,14447.52,60
15,11,14447.52,60
15,11,14447.52,60
15,11,14447.52,60
15,11,14447.52,60
15,11,14447.52,60
15,11,14447.52,60
27,7,20975.4,60
27,7,20975.4,60
27,7,20975.4,60
27,7,20975.4,1
27,7,20975.4,60
27,7,20975.4,1
28,7,20975.4,1
28,7,20975.4,1
19,3,64933.76,0
19,3,64933.76,0
19,3,64933.76,0
19,3,64933.76,0
19,3,64933.76,0
19,3,64933.76,0
19,3,64933.76,0
19,3,64933.76,60
49,9,114452.12,60
49,9,114452.12,60
49,9,114452.12,60
1,9,114452.12,60
1,9,114452.12,60
1,9,114452.12,60
1,9,114452.12,0
1,9,114452.12,0
31,10,40214.54,0
31,10,40214.54,0
31,10,40214.54,60
31,10,40214.54,0
31,10,40214.54,0
31,10,40214.54,0
31,10,40214.54,0
31,10,40214.54,0
31,14,171781.8,1
31,14,171781.8,1
31,14,171781.8,1
31,14,171781.8,1
31,14,171781.8,60
31,14,171781.8,1
31,14,171781.8,1
31,14,171781.8,1
33,11,46817.5,60
33,11,46817.5,60
33,11,46817.5,60
33,11,46817.5,60
34,11,46817.5,60
34,11,46817.5,60
34,11,46817.5,60
34,11,46817.5,60
23,8,127284.18,1
23,8,127284.18,1
23,8,127284.18,1
23,8,127284.18,60
23,8,127284.18,1
24,8,127284.18,1
24,8,127284.18,1
24,8,127284.18,1
43,3,106141.53,1
43,3,106141.53,1
43,3,106141.53,1
43,3,106141.53,1
44,3,106141.53,60
44,3,106141.53,1
44,3,106141.53,1
44,3,106141.53,60
53,4,14475.14,60
53,4,14475.14,60
53,4,14475.14,60
53,4,14475.14,60
54,4,14475.14,60
54,4,14475.14,60
54,4,14475.14,1
54,4,14475.14,1
34,6,14802.98,1
34,6,14802.98,1
35,6,14802.98,1
35,6,14802.98,1
35,6,14802.98,1
35,6,14802.98,1
35,6,14802.98,1
35,6,14802.98,60
22,15,167067.08,1
22,15,167067.08,1
22,15,167067.08,1
22,15,167067.08,1
22,15,167067.08,1
22,15,167067.08,1
22,15,167067.08,1
22,15,167067.08,60
41,1,81887.8,0
41,1,81887.8,0
41,1,81887.8,0
41,1,81887.8,0
41,1,81887.8,0
41,1,81887.8,0
42,1,81887.8,60
42,1,81887.8,60
41,11,10412.225,60
41,11,10412.225,60
41,11,10412.225,60
41,11,10412.225,60
41,11,10412.225,60
41,11,10412.225,60
41,11,10412.225,0
42,11,10412.225,0
35,2,9134.415,0
35,2,9134.415,60
35,2,9134.415,0
35,2,9134.415,60
35,2,9134.415,0
36,2,9134.415,0
36,2,9134.415,0
36,2,9134.415,60
23,7,128916.04,1
23,7,128916.04,60
23,7,128916.04,1
23,7,128916.04,60
23,7,128916.04,60
23,7,128916.04,60
23,7,128916.04,60
23,7,128916.04,60
32,13,32382.97,60
32,13,32382.97,60
32,13,32382.97,60
32,13,32382.97,60
32,13,32382.97,60
32,13,32382.97,60
32,13,32382.97,60
32,13,32382.97,1
25,8,58754.97,0
26,8,58754.97,0
26,8,58754.97,60
26,8,58754.97,0
26,8,58754.97,0
26,8,58754.97,0
26,8,58754.97,0
26,8,58754.97,60
34,2,16444.42,0
34,2,16444.42,0
35,2,16444.42,0
35,2,16444.42,60
35,2,16444.42,0
35,2,16444.42,0
35,2,16444.42,0
35,2,16444.42,60
14,2,30624.62,60
14,2,30624.62,60
14,2,30624.62,60
14,2,30624.62,60
14,2,30624.62,60
14,2,30624.62,60
14,2,30624.62,1
14,2,30624.62,1
38,4,68299.4,0
38,4,68299.4,0
39,4,68299.4,0
39,4,68299.4,60
39,4,68299.4,60
39,4,68299.4,60
39,4,68299.4,60
39,4,68299.4,60
33,12,6124.22,60
32,12,6124.22,60
32,12,6124.22,60
32,12,6124.22,60
32,12,6124.22,60
32,12,6124.22,60
33,12,6124.22,60
33,12,6124.22,60
39,12,57878.7,60
39,12,57878.7,60
39,12,57878.7,60
39,12,57878.7,60
39,12,57878.7,60
39,12,57878.7,60
39,12,57878.7,60
39,12,57878.7,60
42,7,56180.84,60
42,7,56180.84,0
42,7,56180.84,60
42,7,56180.84,60
43,7,56180.84,0
43,7,56180.84,0
43,7,56180.84,0
43,7,56180.84,0
16,6,63928.95,60
16,6,63928.95,60
16,6,63928.95,60
16,6,63928.95,60
16,6,63928.95,60
16,6,63928.95,60
16,6,63928.95,60
16,6,63928.95,60
52,5,31460.89,60
52,5,31460.89,60
52,5,31460.89,60
52,5,31460.89,1
52,5,31460.89,1
53,5,31460.89,60
53,5,31460.89,1
53,5,31460.89,60
19,5,41654.62,0
19,5,41654.62,0
19,5,41654.62,0
19,5,41654.62,0
19,5,41654.62,0
19,5,41654.62,0
19,5,41654.62,0
19,5,41654.62,0
45,5,85421.19,60
45,5,85421.19,60
45,5,85421.19,60
45,5,85421.19,60
45,5,85421.19,60
45,5,85421.19,60
46,5,85421.19,60
46,5,85421.19,60
34,7,11280.545,60
34,7,11280.545,60
34,7,11280.545,60
34,7,11280.545,60
34,7,11280.545,60
34,7,11280.545,60
35,7,11280.545,60
35,7,11280.545,60
40,7,5118.62,0
40,7,5118.62,0
40,7,5118.62,0
40,7,5118.62,0
40,7,5118.62,0
40,7,5118.62,60
40,7,5118.62,0
41,7,5118.62,0
26,13,22609.45,60
27,13,22609.45,60
27,13,22609.45,60
27,13,22609.45,60
27,13,22609.45,60
27,13,22609.45,60
27,13,22609.45,60
27,13,22609.45,60
28,7,21713.61,60
28,7,21713.61,60
28,7,21713.61,60
28,7,21713.61,60
28,7,21713.61,60
28,7,21713.61,60
28,7,21713.61,60
28,7,21713.61,60
53,15,112853.22,60
53,15,112853.22,60
53,15,112853.22,60
53,15,112853.22,60
53,15,112853.22,60
53,15,112853.22,60
54,15,112853.22,60
54,15,112853.22,60
16,11,1891.94,0
16,11,1891.94,60
16,11,1891.94,0
16,11,1891.94,0
16,11,1891.94,0
16,11,1891.94,0
17,11,1891.94,0
17,11,1891.94,0
26,8,92186.19,60
27,8,92186.19,1
27,8,92186.19,1
27,8,92186.19,1
27,8,92186.19,1
27,8,92186.19,1
27,8,92186.19,1
27,8,92186.19,1
39,1,20618.37,0
39,1,20618.37,0
39,1,20618.37,0
39,1,20618.37,0
39,1,20618.37,0
39,1,20618.37,0
39,1,20618.37,0
39,1,20618.37,0
54,5,107313.84,60
55,5,107313.84,60
55,5,107313.84,60
55,5,107313.84,60
55,5,107313.84,1
55,5,107313.84,1
55,5,107313.84,1
55,5,107313.84,1
22,12,81658.48,60
22,12,81658.48,0
22,12,81658.48,0
22,12,81658.48,60
22,12,81658.48,0
22,12,81658.48,0
22,12,81658.48,0
23,12,81658.48,0
30,4,27697.18,60
30,4,27697.18,60
30,4,27697.18,60
30,4,27697.18,1
30,4,27697.18,1
30,4,27697.18,1
30,4,27697.18,1
30,4,27697.18,1
41,12,56544,60
41,12,56544,60
41,12,56544,60
41,12,56544,60
41,12,56544,1
41,12,56544,1
41,12,56544,1
41,12,56544,1
23,4,33065.8,0
23,4,33065.8,0
23,4,33065.8,0
23,4,33065.8,0
23,4,33065.8,0
23,4,33065.8,60
23,4,33065.8,0
24,4,33065.8,0
21,11,49136.88,60
20,11,49136.88,60
21,11,49136.88,60
20,11,49136.88,0
21,11,49136.88,0
21,11,49136.88,60
21,11,49136.88,60
21,11,49136.88,60
46,7,20229.03,60
46,7,20229.03,60
46,7,20229.03,60
47,7,20229.03,0
47,7,20229.03,0
47,7,20229.03,60
47,7,20229.03,0
47,7,20229.03,60
24,13,18065,0
24,13,18065,0
24,13,18065,60
24,13,18065,0
24,13,18065,0
24,13,18065,0
24,13,18065,0
25,13,18065,0
51,9,41942.1,60
51,9,41942.1,60
52,9,41942.1,60
52,9,41942.1,0
52,9,41942.1,0
52,9,41942.1,0
52,9,41942.1,0
52,9,41942.1,0
40,1,115494.2,1
40,1,115494.2,1
40,1,115494.2,1
40,1,115494.2,60
40,1,115494.2,60
40,1,115494.2,60
40,1,115494.2,0
41,1,115494.2,0
37,14,44768.76,60
37,14,44768.76,60
37,14,44768.76,60
38,14,44768.76,60
38,14,44768.76,60
38,14,44768.76,60
38,14,44768.76,60
38,14,44768.76,60
48,5,64696.24,0
48,5,64696.24,0
